"ID","STATION_NAME","PROVINCE","slng","slat"
"S0402230010020","大兴","heilongjiang","132.821176","46.984969"
"S0015230020010","海北","heilongjiang","126.863536","47.646755"
"G0093510040060","泸渝泸州南","sichuan",,
"G0015310020040","G15华徐公路","shanghai","121.245399","31.225531"
"G0060310010010","G60新桥主线","shanghai","121.310461","31.076652"
"S0002310010020","S2沪南公路","shanghai","121.663871","31.035814"
"G0042500010020","巫山","chongqing","109.891738","31.109951"
"G0075500050040","G75崇溪河","chongqing","106.786432","28.647993"
"S0101500020050","平桥","chongqing","107.357269","29.364088"
"G6011360330020","康大路青龙","jiangxi",,
"G0045360150010","武吉路南段仙女湖","jiangxi",,
"G0045360150040","武吉路南段安福","jiangxi",,
"S0019360170010","德上路大茅山","jiangxi",,
"G04W2440010120","石潭","guangdong","113.038879","23.623702"
"G0065440010120","茂名电白","guangdong","111.027260","21.621332"
"S0014440010070","紫金西","guangdong","115.115468","23.593441"
"G0045440010140","从化","guangdong","113.553600","23.561598"
"S0023440010030","淡水东","guangdong","114.509371","22.833613"
"G0015440060070","荷坳主线","guangdong","114.212907","22.679849"
"G0075620040050","桔柑","gansu","105.103798","33.291090"
"S0032410030020","许昌西","henan",,
"G0001210020040","蒲河","liaoning","123.593847","41.961219"
"G0015210010010","苏家屯","liaoning","123.315466","41.660044"
"G0015210010090","鞍山","liaoning","122.898197","41.159467"
"G0016210050070","岫岩南","liaoning","123.268208","40.211830"
"G0016210050090","西土城","liaoning","123.500337","40.010221"
"G0091210010070","老观坨","liaoning","122.789911","41.436041"
"G1113210010010","老边","liaoning","123.150198","41.961258"
"G1113210020020","张士东","liaoning","123.270765","41.781233"
"G1113210050010","佟沟新城","liaoning","123.559323","41.604713"
"G1113210050060","本溪北","liaoning","123.815613","41.363920"
"G1113210070020","草河口","liaoning","123.903378","40.869937"
"G1212210020010","南杂木","liaoning","124.416327","41.979364"
"G1501210020040","长青街","liaoning","123.504170","41.725690"
"G2511210010030","彰武北","liaoning","122.548892","42.415442"
"S0019210010070","庄河西","liaoning","122.881213","39.684107"
"S0033210010010","大东港","liaoning",,
"G0022640010020","隆德","ningxia",,
"S0323450010010","贺州东","guangxi","111.582590","24.373230"
"G0010230030010","卧里屯","heilongjiang","125.268847","46.497546"
"S0016230010010","密山","heilongjiang","131.902585","45.528343"
"G0011230020010","桦南","heilongjiang","130.545676","46.238715"
"S0402230020020","兴凯","heilongjiang","132.049209","45.688558"
"S0002120010040","北辰东","tianjin",,
"S0021120010010","蓟州东","tianjin",,
"G0030650030060","乌兰乌苏","xinjiang","85.844911","44.272714"
"G0050500040070","G50江北","chongqing","106.767002","29.632380"
"S0101500080060","雍溪","chongqing","105.970424","29.738607"
"S0045140210020","梁家寨","shanxi","113.408739","38.427487"
"S0040140150040","偏头关","shanxi","111.485031","39.366886"
"G0005140390060","祁县","shanxi","112.279501","37.364011"
"G0059140730020","万荣西","shanxi","110.781895","35.428646"
"G0022140540040","长治北","shanxi","113.099330","36.336099"
"G0613630010060","温泉匝道","qinghai",,
"G0055140440100","长治西","shanxi","113.010408","36.230366"
"G0080440010040","白土","guangdong","112.573821","23.030571"
"G0035440020050","汝湖","guangdong","114.459773","23.189369"
"G0094440073010","东莞","guangdong","113.811554","23.036519"
"G0055440030010","怀集南","guangdong","112.292693","23.532461"
"G0002110010070","下朱庄","beijing","117.254080","39.180970"
"G0002110010080","宜兴埠","beijing","117.224362","39.211378"
"S0015110010030","于家务","beijing","116.699259","39.732680"
"S0011110030080","司马台匝道","beijing","117.249334","40.628737"
"S0011110010020","黄港","beijing","116.476041","40.052558"
"G4501110050070","军庄","beijing","116.086642","39.993430"
"G4501110040020","北臧村","beijing","116.283964","39.688425"
"G4501110010050","通顺路","beijing","116.672080","40.010075"
"G4501110010020","六元桥","beijing","116.593633","40.140605"
"G0045110010130","榆垡","beijing","116.318338","39.533365"
"S0012110010010","北皋","beijing","116.524897","40.237753"
"G0030620130010","黑山湖","gansu","98.118910","39.798495"
"G0030620020090","天水西","gansu","105.664198","34.571128"
"G0006620020020","白银西","gansu","104.140495","36.516688"
"G0006620010020","刘寨柯","gansu","105.151325","36.942923"
"G0022620040010","司桥主线","gansu","105.812361","35.565867"
"G0056340010020","三阳","anhui","118.818795","30.033777"
"XB027450010010","扶绥","guangxi","107.916804","22.570674"
"G8511530060080","勐腊北2","yunnan","101.576782","21.429718"
"G8511530060100","尚勇","yunnan","101.711359","21.255384"
"G0085530010070","岔河","yunnan","103.909142","27.891382"
"G0093510060040","乐宜犍为南","sichuan",,
"G0206340010010","G206罗塘","anhui","118.000000","38.000000"
"G5515430010030","教字垭","hunan",,
"S0099430010370","永顺","hunan",,
"G0401430010030","新港","hunan",,
"S0010430010040","芙蓉镇东","hunan",,
"G0065430020040","坪村","hunan",,
"G0076430020020","郴州西","hunan",,
"S0011430030010","醴陵西","hunan",,
"S0080430020060","邵阳北","hunan",,
"G0076430030060","永安关","hunan",,
"G0055430010060","双桥坪","hunan",,
"S0091430010070","新宁","hunan",,
"S0070430020040","三江","hunan",,
"G0056530030020","易隆","yunnan","103.264266","25.374047"
"S0018530010080","易门","yunnan","102.191030","24.696540"
"G0320530010010","溪坝河","yunnan","101.631949","25.093667"
"G0056530080070","祥云","yunnan","100.542605","25.507562"
"G0080530050050","剥隘","yunnan","106.068056","23.872550"
"S4202510020100","二绕西温江万春","sichuan",,
"S0005500020010","永川东","chongqing","106.003322","29.379125"
"G5012500002030","五桥","chongqing","108.273800","30.465200"
"G0085530070050","清水","yunnan","102.887242","25.007853"
"S0006130010040","庙镇","hebei","116.271105","37.523826"
"G1501310030010","G1501浦星公路","shanghai","121.732811","30.920994"
"G0007650030080","泉子街","xinjiang",,
"G0060520010040","青溪","guizhou",,
"S0032360560040","修平路大桥","jiangxi",,
"S0042360580020","东昌路罗湖","jiangxi",,
"S0041440010070","机场","guangdong","113.279743","23.353431"
"G0025440060100","围顶","guangdong",,
"G0015440060020","水荷立交","guangdong","114.205546","22.681139"
"G004W440020010","石基","guangdong","113.464443","22.948454"
"G0022610010060","富县南","shaanxi","109.380799","35.939469"
"G0005610040060","大河坝","shaanxi","108.232132","33.182536"
"G0005610030030","涝峪","shaanxi","108.551821","34.036995"
"G0312610040010","双照","shaanxi","108.630151","34.397889"
"G0030620030100","定西","gansu","104.633496","35.583972"
"G0030410010060","商丘西","henan",,
"G0004410010040","安阳南","henan",,
"G0030410040010","偃师","henan",,
"G1812610010030","石马川","shaanxi","110.874566","38.944648"
"G0346320010010","沿江公路金港","jiangsu","120.385556","31.940278"
"S0011430010050","平江","hunan",,
"G04W2430030030","射埠","hunan",,
"G0055430030050","白马","hunan",,
"G0015320030130","刘桥","jiangsu","120.863463","32.171746"
"G0093510060030","乐宜犍为北","sichuan",,
"G4215520010100","大坝","guizhou",,
"S0010520010030","简家坪","guizhou",,
"G0069520010020","道真北","guizhou",,
"G0056360220050","九景路蔡岭","jiangxi",,
"G0056360220060","九景路中馆","jiangxi",,
"G0060360280020","温厚路黄马","jiangxi",,
"G0072360300010","石吉路赣闽界石城","jiangxi",,
"S0033360590010","上万路横峰","jiangxi",,
"S0027150010030","灰腾河","neimenggu",,
"G0030620030090","通安驿","gansu","104.701960","35.284773"
"G3017620010030","武威北","gansu","102.583042","37.948897"
"G3017620010010","水源","gansu","102.538207","38.191264"
"G0036410020030","叶县北","henan",,
"G5512410060020","焦作东","henan",,
"G5512410060030","小徐岗","henan",,
"S0022340010020","滁州南","anhui","118.371411","32.176704"
"G0018370050010","蓬莱","shandong",,
"G0022370010040","诸城东","shandong",,
"G1813370030010","长直","shandong",,
"G0002370110040","商河","shandong",,
"S0019370010020","团旺","shandong",,
"G003W370040040","莘县南","shandong",,
"G0078530010050","江召板桥","yunnan","104.449834","25.010029"
"G0085500020080","邮亭","chongqing","105.750725","29.424572"
"G0065500060030","濯水","chongqing","108.761200","29.298000"
"S0046360380020","抚吉路崇仁","jiangxi",,
"G0072360390060","吉莲路赣湘界界化垄","jiangxi",,
"S0030360480020","昌栗路东段西山","jiangxi",,
"S0038360510010","昌栗路西段万载","jiangxi",,
"S0046360610030","资里路赣闽界大觉山","jiangxi",,
"G0045360680080","赣定路老城","jiangxi",,
"G0060360060060","昌樟路泉港","jiangxi",,
"G3011630010010","鱼卡主线","qinghai",,
"G0025440030050","歧岭","guangdong","115.509273","24.065535"
"S0005440020050","西樵","guangdong","112.925046","22.979276"
"S0023440010060","沙澳","guangdong","114.462239","23.028871"
"G0025440060110","惠州","guangdong","114.338244","23.094695"
"S0008440020090","高良","guangdong","111.920386","23.254660"
"G0025440010030","文福","guangdong","116.178574","24.697615"
"G0055440010130","冷坑","guangdong","112.063611","23.966111"
"G004E440010030","苏村","guangdong","114.182625","23.100852"
"S0016440010070","增城","guangdong","113.846064","23.314887"
"G004E440010090","约场","guangdong","114.232725","22.819854"
"G04W3440012070","糖寮","guangdong","113.520561","24.872170"
"G0006130010050","东花园","hebei","115.800150","40.326454"
"S0022130010040","魏县","hebei","114.978433","36.398973"
"G0010230010070","建华","heilongjiang","124.006472","47.376389"
"G0010230030050","大耿家","heilongjiang","126.511019","45.845957"
"G8511530020010","高仓","yunnan","102.516172","24.332150"
"G5611530010060","洱源","yunnan","99.996123","26.107253"
"S0018530010050","勤丰营","yunnan","102.296609","25.136790"
"G3511370020010","东明北","shandong",,
"G0055410070020","师岗","henan",,
"G0030410030120","巩义西","henan",,
"G0004410030010","郑州南","henan",,
"G0036410030010","平南","henan",,
"S0026410010050","濮阳","henan",,
"S0028410050020","柏香","henan",,
"S0038410030040","泌阳东","henan",,
"G0018150010050","呼市窑沟","neimenggu",,
"G0006150070020","头道桥","neimenggu",,
"G0006150080010","磴口","neimenggu",,
"S0001370010030","齐河南","shandong",,
"G0002370100010","济南南","shandong",,
"G0050310010070","G50金泽","shanghai","120.921361","31.052327"
"G5013500010010","G5013沙坪坝","chongqing","106.311314","29.642353"
"S0101500050030","永新","chongqing","106.509000","29.064000"
"G0035360080020","鹰瑞路北段金溪","jiangxi",,
"G5511150010040","磨菇气主线","neimenggu",,
"G5511150020060","额尔格图","neimenggu",,
"G0094440073050","大朗","guangdong","113.913903","22.908004"
"S0004440010060","华快岑村","guangdong","113.357283","23.164208"
"G0094440051020","石洲","guangdong","113.218011","23.008099"
"S0041440010060","东湖","guangdong","113.276471","23.407772"
"G004W440030120","南朗","guangdong",,
"S0060410060040","古城县衙","henan",,
"S0062410010010","小茴店","henan",,
"S0081410030030","周口北","henan",,
"S0038410010020","栎城","henan",,
"S0049410030010","巩义南","henan",,
"S0088410020030","鲁山","henan",,
"S0011370010070","海阳东","shandong",,
"G2516130020100","冀鲁界","hebei","115.689325","36.884433"
"G1812130010050","保阜高速平阳","hebei","114.457118","38.841812"
"G0004130010050","高碑店南口","hebei","115.929660","39.312325"
"G1001230010030","松北","heilongjiang","126.474765","45.794078"
"G0001230010030","双城","heilongjiang","126.410610","45.386216"
"S0099430010350","农车","hunan",,
"S0099430010360","首车","hunan",,
"G0056430010350","君山","hunan",,
"S0010430010090","花垣","hunan",,
"G0072430030560","粮市","hunan",,
"G0076430010050","文明","hunan",,
"G0060430020020","楠竹山","hunan",,
"G0060430020450","双峰","hunan",,
"G0059450010040","中锋","guangxi","110.360826","25.512349"
"G1511370030010","泉林","shandong",,
"G1511370030080","嘉祥","shandong",,
"G1813370030040","店集","shandong",,
"G1813370020040","辛安","shandong",,
"S0085370010010","红岛南","shandong",,
"G003W370020030","武城北","shandong",,
"S7602370010010","隐珠","shandong",,
"G0022370050050","青岛高新","shandong",,
"G0055440030030","广宁","guangdong","112.553208","23.430216"
"G0004440030410","皇岗","guangdong","114.058383","22.516187"
"G0025440050040","合水","guangdong","114.911911","24.361315"
"G0015440130080","下桥","guangdong","110.096381","20.451530"
"S0017510010030","遂西蓬溪赤城","sichuan",,
"G0004130020140","邯郸南","hebei","114.538628","36.547924"
"G1812610020010","店塔","shaanxi","110.443841","38.991421"
"G0040410030040","内乡","henan",,
"G0055410030060","伊川","henan",,
"G0085510570010","巴广渝曾口","sichuan",,
"G0004130020060","隆尧","hebei","114.616449","37.391645"
"G0002130010020","青县","hebei","116.791660","38.571203"
"S2511130010030","曹妃甸","hebei","118.397924","39.243612"
"G0095130010060","南关","hebei","116.764468","41.322829"
"S0021130010010","白羊峪","hebei","118.637318","40.153328"
"S0032130010060","阳原","hebei","114.148980","40.083627"
"G0010230050010","横道","heilongjiang","129.054483","44.473951"
"S0403230010020","三道岗","heilongjiang","130.098552","46.100343"
"G4512230030060","泰来","heilongjiang","123.465578","46.404548"
"G0025320080010","溧水东","jiangsu","119.067440","31.675325"
"G0042320010040","青龙","jiangsu","120.035385","31.820918"
"G0042320010120","句容","jiangsu","119.277222","32.035556"
"S0029320010060","安丰","jiangsu","120.086801","33.105169"
"G0348420010010","沈集","hubei","114.211966","30.740403"
"G004W440010050","官田西","guangdong","113.490030","23.121001"
"G1501440030060","龙江","guangdong","113.071166","22.838551"
"S0085410020030","吕店","henan",,
"G0045410070010","崔桥","henan",,
"G0078450060010","柳城","guangxi","109.086237","24.527538"
"G7211450010010","那洪","guangxi","108.267633","22.750346"
"S0060450020070","德天","guangxi","106.745546","22.951771"
"G1011230020030","佳南","heilongjiang","130.431794","46.757140"
"G1517360400010","井睦路鹅岭","jiangxi",,
"G6011360490010","昌宁路北段广福","jiangxi",,
"G0080440010060","马安","guangdong","112.424864","23.000478"
"S0015440010070","雅瑶","guangdong","113.130288","23.126724"
"S0012440020020","大麻","guangdong","116.529587","24.355292"
"S0008440020050","端州","guangdong","112.505726","23.121726"
"G0094440053040","三乡","guangdong","113.390347","22.342461"
"G0104320030010","104国道溧阳","jiangsu","119.517445","31.403477"
"G0004410020040","原阳南","henan",,
"G0030410040040","孟津城区","henan",,
"G0030410040060","新安","henan",,
"G0030410010040","虞城","henan",,
"G0030410030020","东三环北","henan",,
"G4012340010020","郎溪东","anhui","119.155100","31.880000"
"G0030650030040","玛纳斯","xinjiang","86.256547","44.240181"
"G050S500020020","南沱","chongqing","107.506679","29.815972"
"G050S500010010","石柱西","chongqing","108.068292","29.977446"
"G0069500020030","龙孔","chongqing","107.900039","30.049364"
